date,start_time,visitor,visitor_pts,home,home_pts,link,ot,attendance,notes
2004-04-30,7:00 pm,New Orleans Hornets,83,Miami Heat,87,Box Score,,20147,
2004-04-30,9:30 pm,Denver Nuggets,91,Minnesota Timberwolves,102,Box Score,,19890,
2004-05-02,1:00 pm,Miami Heat,83,New Orleans Hornets,89,Box Score,,17297,
2004-05-02,3:30 pm,Los Angeles Lakers,78,San Antonio Spurs,88,Box Score,,18797,
2004-05-03,8:00 pm,New Jersey Nets,56,Detroit Pistons,78,Box Score,,22076,
2004-05-04,7:00 pm,New Orleans Hornets,77,Miami Heat,85,Box Score,,20286,
2004-05-04,9:30 pm,Sacramento Kings,104,Minnesota Timberwolves,98,Box Score,,18792,
2004-05-05,9:00 pm,Los Angeles Lakers,85,San Antonio Spurs,95,Box Score,,18797,
2004-05-06,9:00 pm,Miami Heat,81,Indiana Pacers,94,Box Score,,18345,
2004-05-07,8:00 pm,New Jersey Nets,80,Detroit Pistons,95,Box Score,,22076,
2004-05-08,7:00 pm,Miami Heat,80,Indiana Pacers,91,Box Score,,18345,
2004-05-08,9:30 pm,Sacramento Kings,89,Minnesota Timberwolves,94,Box Score,,19599,
2004-05-09,3:30 pm,San Antonio Spurs,81,Los Angeles Lakers,105,Box Score,,18997,
2004-05-09,8:00 pm,Detroit Pistons,64,New Jersey Nets,82,Box Score,,19000,
2004-05-10,8:00 pm,Indiana Pacers,87,Miami Heat,94,Box Score,,20115,
2004-05-10,10:30 pm,Minnesota Timberwolves,114,Sacramento Kings,113,Box Score,OT,17317,
2004-05-11,10:30 pm,San Antonio Spurs,90,Los Angeles Lakers,98,Box Score,,18997,
2004-05-11,8:00 pm,Detroit Pistons,79,New Jersey Nets,94,Box Score,,19860,
2004-05-12,8:00 pm,Indiana Pacers,88,Miami Heat,100,Box Score,,20128,
2004-05-12,10:30 pm,Minnesota Timberwolves,81,Sacramento Kings,87,Box Score,,17317,
2004-05-13,8:00 pm,Los Angeles Lakers,74,San Antonio Spurs,73,Box Score,,18797,
2004-05-14,7:00 pm,New Jersey Nets,127,Detroit Pistons,120,Box Score,3OT,22076,
2004-05-14,9:30 pm,Sacramento Kings,74,Minnesota Timberwolves,86,Box Score,,19818,
2004-05-15,8:00 pm,Miami Heat,83,Indiana Pacers,94,Box Score,,18345,
2004-05-15,10:30 pm,San Antonio Spurs,76,Los Angeles Lakers,88,Box Score,,18997,
2004-05-16,8:00 pm,Detroit Pistons,81,New Jersey Nets,75,Box Score,,19968,
2004-05-16,3:30 pm,Minnesota Timberwolves,87,Sacramento Kings,104,Box Score,,17317,
2004-05-18,8:00 pm,Indiana Pacers,73,Miami Heat,70,Box Score,,20136,
2004-05-19,8:30 pm,Sacramento Kings,80,Minnesota Timberwolves,83,Box Score,,19944,
2004-05-20,8:00 pm,New Jersey Nets,69,Detroit Pistons,90,Box Score,,22076,
2004-05-21,9:00 pm,Los Angeles Lakers,97,Minnesota Timberwolves,88,Box Score,,19552,
2004-05-22,8:00 pm,Detroit Pistons,74,Indiana Pacers,78,Box Score,,18345,
2004-05-23,8:30 pm,Los Angeles Lakers,71,Minnesota Timberwolves,89,Box Score,,19707,
2004-05-24,8:00 pm,Detroit Pistons,72,Indiana Pacers,67,Box Score,,18345,
2004-05-25,9:00 pm,Minnesota Timberwolves,89,Los Angeles Lakers,100,Box Score,,18997,
2004-05-26,8:30 pm,Indiana Pacers,78,Detroit Pistons,85,Box Score,,22076,
2004-05-27,9:00 pm,Minnesota Timberwolves,85,Los Angeles Lakers,92,Box Score,,18997,
2004-05-28,8:00 pm,Indiana Pacers,83,Detroit Pistons,68,Box Score,,22076,
2004-05-29,8:30 pm,Los Angeles Lakers,96,Minnesota Timberwolves,98,Box Score,,20109,
2004-05-30,8:00 pm,Detroit Pistons,83,Indiana Pacers,65,Box Score,,18345,
2004-05-31,9:00 pm,Minnesota Timberwolves,90,Los Angeles Lakers,96,Box Score,,18997,
2004-06-01,8:00 pm,Indiana Pacers,65,Detroit Pistons,69,Box Score,,22076,
2004-06-06,9:00 pm,Detroit Pistons,87,Los Angeles Lakers,75,Box Score,,18997,
2004-06-08,9:00 pm,Detroit Pistons,91,Los Angeles Lakers,99,Box Score,OT,18997,
2004-06-10,9:00 pm,Los Angeles Lakers,68,Detroit Pistons,88,Box Score,,22076,
2004-06-13,9:00 pm,Los Angeles Lakers,80,Detroit Pistons,88,Box Score,,22076,
2004-06-15,9:00 pm,Los Angeles Lakers,87,Detroit Pistons,100,Box Score,,22076,
2004-11-02,8:30 pm,Sacramento Kings,98,Dallas Mavericks,107,Box Score,,20041,
2004-11-02,8:00 pm,Houston Rockets,79,Detroit Pistons,87,Box Score,,22076,
2004-11-02,10:30 pm,Denver Nuggets,78,Los Angeles Lakers,89,Box Score,,18997,
2004-11-03,7:30 pm,Philadelphia 76ers,98,Boston Celtics,95,Box Score,,18624,
2004-11-03,7:00 pm,Indiana Pacers,109,Cleveland Cavaliers,104,Box Score,2OT,19730,
2004-11-03,10:30 pm,Portland Trail Blazers,78,Golden State Warriors,75,Box Score,,15351,
2004-11-03,10:30 pm,Seattle SuperSonics,84,Los Angeles Clippers,114,Box Score,,13371,
2004-11-03,8:00 pm,Washington Wizards,103,Memphis Grizzlies,91,Box Score,,18119,
2004-11-03,8:00 pm,New York Knicks,93,Minnesota Timberwolves,99,Box Score,,17295,
2004-11-03,8:00 pm,Miami Heat,100,New Jersey Nets,77,Box Score,,17260,
2004-11-03,8:00 pm,Dallas Mavericks,106,New Orleans Hornets,91,Box Score,,17682,
2004-11-03,7:00 pm,Milwaukee Bucks,92,Orlando Magic,93,Box Score,,15138,
2004-11-03,9:00 pm,Atlanta Hawks,82,Phoenix Suns,112,Box Score,,18422,
2004-11-03,8:30 pm,Sacramento Kings,85,San Antonio Spurs,101,Box Score,,18797,
2004-11-03,7:00 pm,Houston Rockets,88,Toronto Raptors,95,Box Score,,19800,
2004-11-03,10:30 pm,Los Angeles Lakers,78,Utah Jazz,104,Box Score,,19911,
2004-11-04,7:00 pm,Washington Wizards,103,Charlotte Bobcats,96,Box Score,,23319,
2004-11-04,10:30 pm,Minnesota Timberwolves,92,Denver Nuggets,94,Box Score,OT,19099,
2004-11-04,8:00 pm,Cleveland Cavaliers,86,Miami Heat,92,Box Score,,20235,
2004-11-05,7:30 pm,Indiana Pacers,100,Boston Celtics,94,Box Score,,13702,
2004-11-05,8:30 pm,New Jersey Nets,111,Chicago Bulls,106,Box Score,2OT,20117,
2004-11-05,10:30 pm,Utah Jazz,102,Golden State Warriors,80,Box Score,,15668,
2004-11-05,10:30 pm,San Antonio Spurs,105,Los Angeles Lakers,96,Box Score,,18997,
2004-11-05,8:00 pm,Houston Rockets,89,Memphis Grizzlies,81,Box Score,,18119,
2004-11-05,8:00 pm,Orlando Magic,90,New Orleans Hornets,89,Box Score,,14218,
2004-11-05,7:00 pm,Phoenix Suns,108,Philadelphia 76ers,98,Box Score,,19385,
2004-11-05,10:00 pm,Los Angeles Clippers,81,Portland Trail Blazers,94,Box Score,,19818,
2004-11-05,10:30 pm,Atlanta Hawks,85,Seattle SuperSonics,106,Box Score,,16103,
2004-11-05,7:00 pm,Detroit Pistons,89,Toronto Raptors,101,Box Score,,15284,
2004-11-06,7:00 pm,Orlando Magic,100,Charlotte Bobcats,111,Box Score,,20873,
2004-11-06,8:30 pm,Memphis Grizzlies,88,Dallas Mavericks,112,Box Score,,19796,
2004-11-06,9:00 pm,Utah Jazz,106,Denver Nuggets,82,Box Score,,19099,
2004-11-06,7:30 pm,Philadelphia 76ers,91,Detroit Pistons,99,Box Score,,22076,
2004-11-06,10:30 pm,Los Angeles Clippers,94,Golden State Warriors,86,Box Score,,16385,
2004-11-06,8:30 pm,Sacramento Kings,101,Houston Rockets,104,Box Score,OT,18003,
2004-11-06,8:00 pm,Chicago Bulls,90,Indiana Pacers,100,Box Score,,18022,
2004-11-06,8:30 pm,Cleveland Cavaliers,88,Milwaukee Bucks,102,Box Score,,17863,
2004-11-06,8:00 pm,New Orleans Hornets,92,Minnesota Timberwolves,99,Box Score,,15812,
2004-11-06,8:00 pm,Phoenix Suns,112,New Jersey Nets,80,Box Score,,13254,
2004-11-06,7:30 pm,Boston Celtics,107,New York Knicks,73,Box Score,,19763,
2004-11-06,7:00 pm,Miami Heat,118,Washington Wizards,106,Box Score,,19859,
2004-11-07,9:30 pm,Atlanta Hawks,90,Los Angeles Lakers,106,Box Score,,18997,
2004-11-07,8:00 pm,San Antonio Spurs,94,Seattle SuperSonics,113,Box Score,,15851,
2004-11-07,12:30 pm,Portland Trail Blazers,97,Toronto Raptors,101,Box Score,,13863,
2004-11-08,8:30 pm,Golden State Warriors,98,Dallas Mavericks,101,Box Score,OT,19527,
2004-11-08,10:30 pm,Detroit Pistons,99,Los Angeles Clippers,96,Box Score,2OT,15866,
2004-11-08,9:00 pm,Denver Nuggets,91,Utah Jazz,102,Box Score,,18667,
2004-11-09,7:30 pm,Cleveland Cavaliers,93,Atlanta Hawks,79,Box Score,,19624,
2004-11-09,8:30 pm,Phoenix Suns,94,Chicago Bulls,74,Box Score,,17595,
2004-11-09,9:00 pm,Seattle SuperSonics,108,Denver Nuggets,88,Box Score,,12962,
2004-11-09,8:30 pm,Memphis Grizzlies,87,Houston Rockets,90,Box Score,,11568,
2004-11-09,7:30 pm,Washington Wizards,93,Miami Heat,103,Box Score,,18465,
2004-11-09,8:00 pm,Indiana Pacers,102,Minnesota Timberwolves,101,Box Score,,15409,
2004-11-09,7:30 pm,Portland Trail Blazers,60,New Jersey Nets,64,Box Score,,13621,
2004-11-09,8:00 pm,Los Angeles Lakers,106,New Orleans Hornets,98,Box Score,,17202,
2004-11-09,7:30 pm,Philadelphia 76ers,88,New York Knicks,96,Box Score,,19001,
2004-11-09,7:00 pm,Dallas Mavericks,84,Orlando Magic,94,Box Score,,13155,
2004-11-09,10:00 pm,Toronto Raptors,92,Sacramento Kings,108,Box Score,,17317,
2004-11-10,7:00 pm,Portland Trail Blazers,88,Boston Celtics,90,Box Score,,13341,
2004-11-10,8:00 pm,Phoenix Suns,109,Cleveland Cavaliers,114,Box Score,OT,15190,
2004-11-10,7:00 pm,Los Angeles Clippers,102,Indiana Pacers,68,Box Score,,14657,
2004-11-10,8:00 pm,Los Angeles Lakers,87,Memphis Grizzlies,110,Box Score,,18119,
2004-11-10,8:00 pm,Charlotte Bobcats,100,Milwaukee Bucks,102,Box Score,,17029,
2004-11-10,7:00 pm,New Jersey Nets,100,Philadelphia 76ers,108,Box Score,OT,15678,
2004-11-10,8:30 pm,Golden State Warriors,71,San Antonio Spurs,91,Box Score,,16826,
2004-11-10,10:30 pm,Sacramento Kings,78,Seattle SuperSonics,108,Box Score,,14355,
2004-11-10,9:00 pm,Toronto Raptors,104,Utah Jazz,95,Box Score,,19683,
2004-11-10,7:00 pm,Orlando Magic,96,Washington Wizards,106,Box Score,,15042,
2004-11-11,10:30 pm,Detroit Pistons,109,Denver Nuggets,117,Box Score,,18711,
2004-11-11,8:30 pm,Minnesota Timberwolves,96,Houston Rockets,91,Box Score,,15566,
2004-11-11,8:00 pm,Dallas Mavericks,113,Miami Heat,93,Box Score,,19985,
2004-11-12,7:30 pm,Charlotte Bobcats,74,Boston Celtics,91,Box Score,,14012,
2004-11-12,8:00 pm,Golden State Warriors,67,Memphis Grizzlies,96,Box Score,,17086,
2004-11-12,8:00 pm,Atlanta Hawks,96,New Orleans Hornets,95,Box Score,,12069,
2004-11-12,7:30 pm,Los Angeles Clippers,96,New York Knicks,110,Box Score,,19763,
2004-11-12,7:00 pm,Los Angeles Lakers,113,Orlando Magic,122,Box Score,,17283,
2004-11-12,7:00 pm,Indiana Pacers,104,Philadelphia 76ers,106,Box Score,OT,15729,
2004-11-12,8:00 pm,Miami Heat,84,San Antonio Spurs,93,Box Score,,18797,
2004-11-12,10:30 pm,Toronto Raptors,87,Seattle SuperSonics,88,Box Score,,15702,
2004-11-13,7:00 pm,San Antonio Spurs,103,Atlanta Hawks,88,Box Score,,11326,
2004-11-13,7:00 pm,Golden State Warriors,103,Charlotte Bobcats,87,Box Score,,12376,
2004-11-13,8:30 pm,Los Angeles Clippers,97,Chicago Bulls,96,Box Score,,21764,
2004-11-13,1:00 pm,Washington Wizards,74,Cleveland Cavaliers,105,Box Score,,16105,
2004-11-13,8:30 pm,Los Angeles Lakers,84,Houston Rockets,79,Box Score,,18181,
2004-11-13,8:00 pm,New York Knicks,97,Indiana Pacers,103,Box Score,,17548,
2004-11-13,8:30 pm,New Orleans Hornets,91,Milwaukee Bucks,94,Box Score,,16333,
2004-11-13,1:00 pm,Dallas Mavericks,94,New Jersey Nets,78,Box Score,,12975,
2004-11-13,9:00 pm,Sacramento Kings,113,Phoenix Suns,111,Box Score,,18422,
2004-11-13,10:00 pm,Toronto Raptors,102,Portland Trail Blazers,105,Box Score,,16362,
2004-11-13,9:00 pm,Detroit Pistons,93,Utah Jazz,108,Box Score,,19911,
2004-11-14,6:00 pm,Milwaukee Bucks,110,Miami Heat,112,Box Score,2OT,18984,
2004-11-14,2:00 pm,Orlando Magic,87,Philadelphia 76ers,96,Box Score,,17457,
2004-11-14,9:00 pm,Denver Nuggets,89,Sacramento Kings,101,Box Score,,17317,
2004-11-14,8:00 pm,Memphis Grizzlies,113,Seattle SuperSonics,118,Box Score,,12302,
2004-11-14,1:00 pm,Dallas Mavericks,122,Washington Wizards,113,Box Score,,15420,
2004-11-15,7:00 pm,Golden State Warriors,88,Cleveland Cavaliers,99,Box Score,,20562,
2004-11-15,7:30 pm,Houston Rockets,80,New Jersey Nets,69,Box Score,,13942,
2004-11-16,7:30 pm,Houston Rockets,84,Atlanta Hawks,88,Box Score,,16595,
2004-11-16,7:00 pm,Utah Jazz,107,Charlotte Bobcats,105,Box Score,,10412,
2004-11-16,8:30 pm,Phoenix Suns,107,Dallas Mavericks,101,Box Score,,20238,
2004-11-16,10:30 pm,Toronto Raptors,89,Los Angeles Clippers,101,Box Score,,14985,
2004-11-16,8:00 pm,Miami Heat,97,Minnesota Timberwolves,108,Box Score,,17347,
2004-11-16,7:00 pm,Seattle SuperSonics,103,Philadelphia 76ers,95,Box Score,,15589,
2004-11-16,10:00 pm,Chicago Bulls,106,Sacramento Kings,113,Box Score,,17317,
2004-11-16,8:30 pm,New York Knicks,81,San Antonio Spurs,99,Box Score,,17705,
2004-11-17,9:00 pm,Toronto Raptors,106,Denver Nuggets,112,Box Score,,14818,
2004-11-17,7:30 pm,Minnesota Timberwolves,85,Detroit Pistons,93,Box Score,,22076,
2004-11-17,10:30 pm,Chicago Bulls,85,Golden State Warriors,98,Box Score,,14866,
2004-11-17,7:00 pm,Atlanta Hawks,86,Indiana Pacers,93,Box Score,,14632,
2004-11-17,10:30 pm,Los Angeles Clippers,89,Los Angeles Lakers,103,Box Score,,18997,
2004-11-17,9:00 pm,Miami Heat,113,Milwaukee Bucks,106,Box Score,,15891,
2004-11-17,7:30 pm,Seattle SuperSonics,79,New Jersey Nets,68,Box Score,,12127,
2004-11-17,8:00 pm,Phoenix Suns,95,New Orleans Hornets,84,Box Score,,11359,
2004-11-17,7:00 pm,Utah Jazz,92,Orlando Magic,107,Box Score,,13386,
2004-11-17,10:00 pm,Memphis Grizzlies,101,Portland Trail Blazers,82,Box Score,,14176,
2004-11-17,7:00 pm,Boston Celtics,105,Washington Wizards,110,Box Score,OT,14613,
2004-11-18,7:00 pm,Cleveland Cavaliers,106,Charlotte Bobcats,89,Box Score,,14706,
2004-11-18,9:30 pm,New York Knicks,93,Houston Rockets,92,Box Score,,11939,
2004-11-18,7:00 pm,San Antonio Spurs,88,Philadelphia 76ers,80,Box Score,,16446,
2004-11-19,7:30 pm,San Antonio Spurs,92,Boston Celtics,84,Box Score,,15586,
2004-11-19,8:30 pm,New York Knicks,101,Dallas Mavericks,103,Box Score,,19658,
2004-11-19,9:00 pm,Chicago Bulls,81,Denver Nuggets,99,Box Score,,17171,
2004-11-19,8:00 pm,Indiana Pacers,97,Detroit Pistons,82,Box Score,,22076,
2004-11-19,7:30 pm,Utah Jazz,105,Miami Heat,107,Box Score,OT,19735,
2004-11-19,9:00 pm,Los Angeles Lakers,102,Phoenix Suns,107,Box Score,,18422,
2004-11-19,10:00 pm,Milwaukee Bucks,98,Portland Trail Blazers,110,Box Score,,15375,
2004-11-19,10:30 pm,Memphis Grizzlies,105,Sacramento Kings,107,Box Score,,17317,
2004-11-19,7:00 pm,Seattle SuperSonics,101,Toronto Raptors,94,Box Score,,16886,
2004-11-20,7:00 pm,Utah Jazz,92,Atlanta Hawks,79,Box Score,,11986,
2004-11-20,7:30 pm,Charlotte Bobcats,84,Cleveland Cavaliers,100,Box Score,,18045,
2004-11-20,10:30 pm,Memphis Grizzlies,100,Golden State Warriors,87,Box Score,,16164,
2004-11-20,8:00 pm,Orlando Magic,86,Indiana Pacers,83,Box Score,,17317,
2004-11-20,3:30 pm,Houston Rockets,91,Los Angeles Clippers,86,Box Score,OT,18255,
2004-11-20,8:00 pm,Washington Wizards,97,New Jersey Nets,86,Box Score,,14365,
2004-11-20,8:00 pm,Minnesota Timberwolves,99,New Orleans Hornets,94,Box Score,,15632,
2004-11-21,6:00 pm,Seattle SuperSonics,83,Boston Celtics,102,Box Score,,15410,
2004-11-21,9:00 pm,Dallas Mavericks,82,Denver Nuggets,110,Box Score,,15622,
2004-11-21,6:00 pm,Charlotte Bobcats,116,Detroit Pistons,117,Box Score,2OT,22076,
2004-11-21,3:30 pm,Phoenix Suns,122,Los Angeles Clippers,111,Box Score,,17077,
2004-11-21,9:30 pm,Chicago Bulls,93,Los Angeles Lakers,102,Box Score,,18997,
2004-11-21,6:00 pm,Philadelphia 76ers,83,Miami Heat,93,Box Score,,19600,
2004-11-21,7:30 pm,Cleveland Cavaliers,88,New York Knicks,98,Box Score,,19763,
2004-11-21,8:00 pm,Houston Rockets,97,Portland Trail Blazers,93,Box Score,,18025,
2004-11-21,9:00 pm,Milwaukee Bucks,79,Sacramento Kings,88,Box Score,,17317,
2004-11-21,1:00 pm,San Antonio Spurs,91,Toronto Raptors,96,Box Score,,17264,
2004-11-22,8:30 pm,Minnesota Timberwolves,83,Dallas Mavericks,82,Box Score,,19939,
2004-11-22,8:00 pm,San Antonio Spurs,90,Memphis Grizzlies,93,Box Score,,16127,
2004-11-22,9:00 pm,Chicago Bulls,82,Phoenix Suns,100,Box Score,,15285,
2004-11-22,9:00 pm,New Orleans Hornets,76,Utah Jazz,75,Box Score,,19911,
2004-11-23,7:00 pm,Detroit Pistons,89,Charlotte Bobcats,91,Box Score,,13394,
2004-11-23,9:00 pm,New Jersey Nets,88,Denver Nuggets,90,Box Score,,13448,
2004-11-23,10:30 pm,New Orleans Hornets,109,Golden State Warriors,115,Box Score,3OT,15362,
2004-11-23,7:00 pm,Boston Celtics,96,Indiana Pacers,106,Box Score,,17135,
2004-11-23,10:30 pm,Milwaukee Bucks,96,Los Angeles Lakers,100,Box Score,,18215,
2004-11-23,7:30 pm,Portland Trail Blazers,99,Miami Heat,87,Box Score,,19065,
2004-11-23,8:00 pm,Seattle SuperSonics,103,Minnesota Timberwolves,92,Box Score,,16129,
2004-11-23,7:30 pm,Atlanta Hawks,88,New York Knicks,104,Box Score,,17952,
2004-11-23,10:00 pm,Houston Rockets,96,Sacramento Kings,102,Box Score,,17317,
2004-11-23,7:00 pm,Toronto Raptors,86,Washington Wizards,102,Box Score,,14541,
2004-11-24,7:30 pm,Miami Heat,99,Atlanta Hawks,93,Box Score,,14590,
2004-11-24,7:00 pm,Detroit Pistons,76,Cleveland Cavaliers,92,Box Score,,19192,
2004-11-24,8:00 pm,Seattle SuperSonics,93,Memphis Grizzlies,84,Box Score,,15542,
2004-11-24,7:00 pm,Portland Trail Blazers,89,Orlando Magic,83,Box Score,,13438,
2004-11-24,7:00 pm,Boston Celtics,97,Philadelphia 76ers,110,Box Score,,14901,
2004-11-24,9:00 pm,Milwaukee Bucks,104,Phoenix Suns,111,Box Score,,15088,
2004-11-24,8:30 pm,Dallas Mavericks,80,San Antonio Spurs,94,Box Score,,18797,
2004-11-24,7:00 pm,New York Knicks,91,Toronto Raptors,114,Box Score,,18192,
2004-11-24,9:00 pm,Chicago Bulls,101,Utah Jazz,99,Box Score,,18563,
2004-11-25,8:00 pm,Minnesota Timberwolves,102,Indiana Pacers,106,Box Score,,17149,
2004-11-25,10:30 pm,New Jersey Nets,88,Los Angeles Clippers,101,Box Score,,12629,
2004-11-26,7:30 pm,Orlando Magic,117,Atlanta Hawks,99,Box Score,,10947,
2004-11-26,7:30 pm,Cleveland Cavaliers,98,Boston Celtics,96,Box Score,,18624,
2004-11-26,1:00 pm,Portland Trail Blazers,83,Dallas Mavericks,92,Box Score,,20179,
2004-11-26,9:00 pm,San Antonio Spurs,89,Denver Nuggets,75,Box Score,,19099,
2004-11-26,8:00 pm,Miami Heat,77,Detroit Pistons,78,Box Score,,22076,
2004-11-26,10:30 pm,Los Angeles Clippers,98,Golden State Warriors,87,Box Score,,16564,
2004-11-26,8:00 pm,Charlotte Bobcats,77,Indiana Pacers,82,Box Score,,17441,
2004-11-26,10:30 pm,Sacramento Kings,109,Los Angeles Lakers,106,Box Score,,18997,
2004-11-26,8:00 pm,Memphis Grizzlies,90,Minnesota Timberwolves,115,Box Score,,17985,
2004-11-26,1:00 pm,Washington Wizards,114,Philadelphia 76ers,116,Box Score,OT,17516,
2004-11-26,9:00 pm,New Orleans Hornets,86,Phoenix Suns,95,Box Score,,17986,
2004-11-26,10:30 pm,New Jersey Nets,79,Seattle SuperSonics,92,Box Score,,17072,
2004-11-26,9:00 pm,Houston Rockets,80,Utah Jazz,90,Box Score,,19519,
2004-11-27,7:00 pm,Atlanta Hawks,92,Charlotte Bobcats,107,Box Score,,13695,
2004-11-27,7:30 pm,Chicago Bulls,74,Cleveland Cavaliers,96,Box Score,,19763,
2004-11-27,8:30 pm,Denver Nuggets,82,Houston Rockets,76,Box Score,,18145,
2004-11-27,8:00 pm,Dallas Mavericks,98,Memphis Grizzlies,85,Box Score,,18119,
2004-11-27,9:00 pm,Detroit Pistons,90,Milwaukee Bucks,96,Box Score,,16824,
2004-11-27,1:00 pm,Toronto Raptors,102,New York Knicks,108,Box Score,,19763,
2004-11-27,7:00 pm,Philadelphia 76ers,99,Orlando Magic,105,Box Score,,16889,
2004-11-27,8:30 pm,Utah Jazz,76,San Antonio Spurs,109,Box Score,,17543,
2004-11-28,3:30 pm,Golden State Warriors,91,Los Angeles Clippers,103,Box Score,,14567,
2004-11-28,9:30 pm,New Orleans Hornets,76,Los Angeles Lakers,89,Box Score,,18997,
2004-11-28,6:00 pm,Boston Celtics,104,Miami Heat,106,Box Score,,19600,
2004-11-28,6:00 pm,New Jersey Nets,71,Portland Trail Blazers,83,Box Score,,14263,
2004-11-28,9:00 pm,Minnesota Timberwolves,121,Sacramento Kings,110,Box Score,,17317,
2004-11-28,9:00 pm,Indiana Pacers,95,Seattle SuperSonics,103,Box Score,,14808,
2004-11-28,3:00 pm,Washington Wizards,114,Toronto Raptors,109,Box Score,OT,16121,
2004-11-29,9:00 pm,New Orleans Hornets,67,Denver Nuggets,76,Box Score,,13119,
2004-11-29,10:30 pm,Cleveland Cavaliers,82,Los Angeles Clippers,94,Box Score,,16465,
2004-11-29,7:00 pm,Boston Celtics,117,Orlando Magic,101,Box Score,,12124,
2004-11-30,7:30 pm,New York Knicks,110,Atlanta Hawks,109,Box Score,OT,10879,
2004-11-30,8:30 pm,San Antonio Spurs,107,Dallas Mavericks,89,Box Score,,19455,
2004-11-30,8:30 pm,Detroit Pistons,93,Houston Rockets,72,Box Score,,15330,
2004-11-30,8:00 pm,Sacramento Kings,98,Memphis Grizzlies,93,Box Score,,14192,
2004-11-30,7:30 pm,Toronto Raptors,94,Miami Heat,92,Box Score,,18993,
2004-11-30,8:00 pm,Los Angeles Lakers,95,Milwaukee Bucks,90,Box Score,,14975,
2004-11-30,7:30 pm,Charlotte Bobcats,86,New Jersey Nets,99,Box Score,,11921,
2004-11-30,10:00 pm,Seattle SuperSonics,94,Portland Trail Blazers,100,Box Score,,15128,
2004-11-30,9:00 pm,Phoenix Suns,115,Utah Jazz,102,Box Score,,17336,
2004-12-01,7:00 pm,Milwaukee Bucks,100,Boston Celtics,101,Box Score,,13180,
2004-12-01,8:30 pm,Los Angeles Lakers,84,Chicago Bulls,92,Box Score,,18524,
2004-12-01,10:30 pm,Minnesota Timberwolves,107,Golden State Warriors,99,Box Score,,15706,
2004-12-01,10:30 pm,Indiana Pacers,76,Los Angeles Clippers,88,Box Score,,13587,
2004-12-01,8:00 pm,Sacramento Kings,94,New Orleans Hornets,81,Box Score,,12133,
2004-12-01,7:30 pm,Memphis Grizzlies,82,New York Knicks,90,Box Score,,17858,
2004-12-01,7:00 pm,Toronto Raptors,108,Orlando Magic,129,Box Score,,12175,
2004-12-01,9:00 pm,Cleveland Cavaliers,101,Phoenix Suns,120,Box Score,,14795,
2004-12-01,8:30 pm,Philadelphia 76ers,72,San Antonio Spurs,105,Box Score,,17566,
2004-12-01,10:00 pm,Utah Jazz,119,Seattle SuperSonics,129,Box Score,OT,16066,
2004-12-01,7:00 pm,New Jersey Nets,68,Washington Wizards,95,Box Score,,15805,
2004-12-02,8:00 pm,Houston Rockets,106,Dallas Mavericks,113,Box Score,OT,19524,
2004-12-02,10:30 pm,Cleveland Cavaliers,92,Denver Nuggets,73,Box Score,,19152,
2004-12-03,7:30 pm,Washington Wizards,114,Atlanta Hawks,90,Box Score,,7887,
2004-12-03,7:30 pm,Toronto Raptors,89,Boston Celtics,91,Box Score,,15201,
2004-12-03,8:30 pm,Miami Heat,105,Chicago Bulls,81,Box Score,,18860,
2004-12-03,10:30 pm,Golden State Warriors,88,Los Angeles Lakers,97,Box Score,,18997,
2004-12-03,8:00 pm,Philadelphia 76ers,86,Memphis Grizzlies,94,Box Score,,16806,
2004-12-03,7:30 pm,Orlando Magic,104,New York Knicks,98,Box Score,,19763,
2004-12-03,9:00 pm,Minnesota Timberwolves,97,Phoenix Suns,93,Box Score,,16915,
2004-12-03,10:30 pm,Indiana Pacers,87,Sacramento Kings,113,Box Score,,17317,
2004-12-03,8:00 pm,Detroit Pistons,77,San Antonio Spurs,80,Box Score,,18797,
2004-12-04,7:00 pm,New York Knicks,101,Charlotte Bobcats,107,Box Score,,18858,
2004-12-04,7:30 pm,Toronto Raptors,97,Cleveland Cavaliers,105,Box Score,,19205,
